buy_times user_id buys
16 10072525 1134564,307903,3174847,413875,2464390,1897598,244500,1568686,393620,2482730,2103661,2173339,256346,2173339,2173339,2707441
16 3892182 451684,3083459,2347538,1366727,2897321,2893181,2893181,243653,1226512,2958507,252636,2231619,1361374,1971175,2888143,1489600
16 10904098 844123,844123,2480351,946492,2265610,844123,2482296,1744445,834190,2090022,2979345,1966110,3040269,844123,1256762,1821459
16 8924820 1651822,771228,1163952,438860,2731123,531577,844493,2122810,736489,2426824,2323848,2541017,248237,2266562,1248976,2555278
16 12599651 1003363,880234,1238720,1030102,738367,1479945,3235259,3148210,2415408,3162055,1818336,62999,2448256,342151,2097552,1217949
16 6600500 833768,229090,3206427,2070346,791640,791640,3021869,2439045,400166,2672330,2544509,2672330,2719144,1348338,1692463,1692463
16 9053149 218033,1595051,2532611,470805,280385,2779702,2679292,1520781,2329851,235912,1887693,2595744,1986098,335728,1234017,2164018
16 981162 2127380,2386750,2386750,2913832,1735656,1157421,1021731,1157421,1366852,365648,365648,948126,1065005,1004166,98758,3103817
16 12478969 1696022,1832186,38341,1078728,1913230,2443037,2380901,1555975,815197,1412360,53403,2272789,720451,434082,706477,706477
16 10242883 3210412,1064800,1064800,1423178,1622167,2492722,1104050,2706362,2036034,2036034,2706362,1766323,1766323,2416781,2416781,2416781
16 6486431 735311,1438612,1774606,2321890,629475,1009264,596813,443898,2327594,85584,2135559,2876654,1363102,2237161,756544,1169550
16 9652849 2732513,1468195,2304425,589513,1468195,1504099,2431587,2943132,984736,1636697,1636697,3081500,1240262,657792,2253947,3252597
16 5082489 897434,1861150,1538061,264211,276825,2056774,167025,822866,896823,2082486,1610113,303737,897434,2643476,2666295,611707
16 1935378 42108,1806503,587073,3031368,2180377,685870,61192,3181936,777542,1201991,2369304,163067,2380415,175379,2705495,21584
16 4232532 2745718,2083185,2745718,2037465,338045,243222,3139099,1599740,2316992,3114910,3114910,2963455,1848021,502664,1225139,2757800
16 10538910 2481112,1842182,2298079,2845390,1012383,2522458,394496,1013111,1303443,191960,417622,1891260,3198755,1875373,1995403,819393
16 12533325 2296690,2263098,2415903,508345,3160960,3160960,2790464,989974,1763451,786978,1873743,803787,1674199,803787,1637254,2554400
16 5415121 934483,738648,308368,633566,1829665,1978765,774072,2506562,1983173,1842048,2744100,268228,3160302,2140046,360021,526158
16 10893115 2101446,1873567,2405458,114675,2405458,1268674,316536,268036,2456225,1654225,102911,611707,60558,663543,1982886,383250
16 9371561 2533673,1964382,635643,783313,2105436,2533673,1647901,510940,3126775,2962826,758098,960414,2405769,1480941,3169314,1532063
16 5815989 49558,1460562,1298654,1168584,3112246,1168584,985353,1017513,1248902,674372,1492930,422523,186515,720801,3092551,3182001
16 8282378 1317229,684382,1648713,3218256,2930672,2729596,2930672,2930672,2930672,3230145,15896,2608762,2245823,2140025,1748700,2140025
16 4741800 2609197,1577365,251104,166017,1577365,3108530,3108530,3108530,619777,533768,314511,314511,2550902,865960,1811719,139521
16 6840160 2094791,2310264,2235261,688299,820271,2139993,901195,689367,3004068,3152724,1970755,808088,3188104,1974477,808088,1944883
16 594935 1463979,1743393,1963808,821696,53941,53941,1023799,224506,1326702,1337380,2789614,1221014,1253349,397866,1378715,1742809
16 7495173 655115,2912407,410657,1656785,1294633,2674364,84242,790560,1791231,1136362,517965,2846012,785490,1161592,1223088,3127767
16 3447682 201506,2174944,371886,2488100,201498,837156,2980695,958564,3047158,1913230,1271179,1513139,2597306,366564,679489,3064429
16 11975771 230326,327924,2937665,3266036,1041449,3266036,2112668,2112668,1143254,1478113,1814559,1307131,453587,2976001,960802,159494
16 5787483 1668149,3136329,2072517,2072517,1186855,3227059,1186855,2085437,107229,107229,2532415,301689,1220069,434548,1819407,947353
16 11320773 375026,375026,2706924,1960934,1434236,348572,2293532,1244110,1244110,1605048,2798729,574059,2985633,2342953,1852688,3198988
16 7488589 3233088,2637965,1673933,2263503,2839923,2657538,1204359,3053147,2220571,2220571,721677,1824288,1915092,1286520,1698521,399693
16 3434530 2720711,3202362,3202362,394094,2478353,1871863,2827353,1871863,1871863,2983685,408637,653633,1897858,3068441,1494167,2036433
16 12649589 1550780,1550780,2542835,795583,2656968,1202233,1314745,2297368,1221735,1403689,2132977,1282903,2197021,2197021,1395242,1202233
16 5026682 816070,1360440,417329,430721,383703,935446,2672807,933416,2713145,2888343,2467623,861266,2191542,2841599,1661250,2252361
16 3708846 1118081,2211372,2827265,1956883,214041,3065390,486141,2420249,965949,1306170,1283738,2868834,1177876,1521333,2429602,1083509
16 3852542 1134564,1528822,1145982,678144,1379573,1857835,3120413,1825512,1206751,2128052,2346155,411793,2901676,384886,1498399,3238703
16 6228746 1217824,2515442,1159938,1221567,2515442,2099905,149607,1934144,1380910,382842,960802,610053,2710407,2710407,2107992,2093721
16 7857409 1222091,2091469,692852,2333025,1887309,1550798,1545543,1545543,1545543,2075438,2590477,1774155,2717895,1769258,2357879,1774155
16 10128760 289952,2229959,1982434,326809,774905,2557944,2309288,2663896,2974270,400170,2265019,1313649,2079641,361567,2249429,1865127
16 12132449 1091102,2232236,1091102,1943702,2232236,879720,42518,718136,2713145,2229959,291120,554742,2962192,1969538,1969538,15525
16 11841669 1931919,173511,700452,2131544,2599072,2414739,913081,2753216,2392748,1940495,332452,2409801,1975931,1975931,3205222,406048
16 4441409 1714340,1605557,2399433,1456794,2647515,1814137,526577,2617778,2136426,684382,3267269,2456519,1487002,2456519,1487002,1872494
16 6702482 70838,3061263,70838,3061263,2455387,351323,1138504,3194182,2883524,948815,2580396,1931090,1193901,2884489,72984,1410392
16 5997078 2190772,2784452,322950,2244678,745117,2404953,2884671,2095974,1017871,1851627,797274,2640972,867648,2416021,756961,1031505
16 2625745 3166358,1381030,2191526,1293198,2034467,2804591,409757,2271912,1848763,1510453,1039314,1294576,162907,551340,3022049,2664688
16 2960080 826080,1852327,2284530,1113725,2415763,785400,300794,3102258,1927999,2381485,866267,1978541,367535,2217573,2380668,2088489
16 1432111 879720,1822887,2543174,2304425,2032068,2304425,1561787,3153949,3153949,672863,2405458,1256523,3015794,3015794,3015794,986948
16 893248 2694933,691249,2095074,2694933,2546464,1975811,400767,1117095,1936832,756120,113683,113683,1230995,1072110,2615077,1575372
16 775022 525752,2018057,1959146,234574,2369365,773273,1654789,831131,3103627,2610480,241305,2249187,1137301,828311,2824591,1248902
16 9065973 1727757,1848034,2431824,1633256,2192042,1890476,2465864,2712912,1187709,24962,1251662,637108,305023,3130203,1247580,431621
16 44112 597674,554866,2180308,2044168,394367,1128261,2895085,2459220,531377,2331669,1988493,2851236,624631,1120526,2934135,232704
16 7324638 2234635,2376292,3143974,1400269,3053147,703857,2456439,3053147,703857,2456439,3003976,1721300,2989047,3269122,2208930,288528
16 8715970 1673933,1785629,1552914,1453257,1453257,2978197,2745154,2401315,1340996,1482381,1850517,453587,17727,609375,1201333,2122543
16 1208913 1230578,1387271,3043177,3089107,943374,1517815,1274026,2455853,1674869,2868834,2868834,478041,56462,1027250,2242331,2027716
16 2889331 2749595,1899562,2749595,2749595,2749595,2749595,969494,3098754,3098754,2749595,3077059,642151,642151,2749595,2749595,2749595
16 5114749 2790311,2143327,2299948,1110284,1110284,1110284,1106909,2522900,1564336,87981,484569,1316313,3183882,2778048,3178994,2011689
16 10416209 2971863,1532842,1563930,586863,3203388,247023,2430037,2994189,666661,64452,1208292,849506,1208292,1068752,2035666,45054
16 12574688 2992445,1826689,1320463,2616702,1113115,326759,334852,2257054,1992452,85584,2118659,73870,2310417,2310417,1688740,2988615
16 11581320 2555858,823411,384612,348453,687282,3246349,916361,1935645,438371,438371,2650441,2650441,1565834,2395715,2581024,2813725
16 2588709 646315,2742066,2656526,1867206,802838,2211372,1192802,2667093,1419422,1593145,1986471,1192802,3020224,2193658,954916,2696084
16 10648635 1285200,323367,2979484,2979484,1529305,1529305,1041449,260716,1309771,661076,2807667,1109007,771370,1371733,2510036,470458
16 4813949 2062546,2731188,2841553,55601,1506018,1447218,1890294,276799,3220582,1572020,1769234,1743028,1367040,2335042,2167448,2841464
16 2997552 1502169,2408821,456014,1124507,1074775,896274,2788429,2535916,1478113,307429,2246483,188047,2471700,3185883,1285545,3015794
16 4457003 1590781,1105079,567121,2962386,567121,3146523,1036515,2084484,168630,738252,2929722,3204498,3204498,3204498,610639,3039377
16 11192911 689553,206457,2645502,2782393,675767,593611,2189508,2502655,2466941,2653249,938697,587406,537899,2351981,537899,2351981
16 7662511 185566,80902,410867,2304425,2987064,3014488,1427369,1904040,1904040,1427369,1427369,616715,242064,278767,2308741,2324380
16 8712234 3121109,2260154,1366170,661720,2620898,2036553,2300080,2322490,160129,1933349,960684,2245823,1241115,2108225,2568514,225364
16 4709663 2189027,3165347,1921810,1306515,2692236,769597,769597,2121806,769597,769597,769597,1830195,769597,3202977,2931849,1299697
16 7034300 773410,2725943,1954972,137430,2634115,64235,64235,884641,3221917,197967,215572,27087,1712362,215572,1064913,141869
16 2449591 3248878,1286631,2713505,1907532,2605423,2006662,2281292,261649,350779,1385950,833943,2515380,1366070,1111365,2985660,2272756
16 12432783 124069,124069,1043085,58382,1871863,1291614,780655,3130832,3130832,2913676,436644,1395242,1614123,1355373,1523743,1960131
16 605975 185530,3213417,3245432,1016077,1474652,878162,2369155,2584807,2632596,2645815,1510479,2293468,64967,2834588,2565143,2565143
16 8045422 3053878,2287978,1602782,2283290,1476275,231550,1576037,391035,1597637,253648,976270,2422648,2548083,2126792,421762,630232
16 9582771 640154,230822,1805871,1860582,2613281,2142655,2365597,2870417,424222,2966996,3200720,3200720,73870,2847415,1762423,1674979
16 12646466 1068609,1357137,1221489,1400441,907545,1073187,1169292,937533,1970360,998610,907545,998610,907545,1025574,998610,998610
16 6514817 3110935,2535133,627813,2822539,1720249,1246270,3064836,2535133,1720249,627813,2535133,2822539,3064836,1246270,2001281,2802855
16 7560519 1836160,2203842,374233,374233,1262417,1397369,2739756,72140,1794001,1483109,2370607,2370607,3068263,1468282,3031576,2073874
16 1644134 377778,2949583,2740635,766238,2790338,2496571,2496571,26998,606107,1085805,1816084,1523107,1523107,1387913,56714,1003628
16 10589221 1083936,1680658,2375355,2484764,188974,2100313,782998,1368656,2081823,3122423,1763049,148710,478728,1208292,2774363,286638
16 9352871 790485,427987,1608578,427987,1608578,427987,349145,898224,2006330,2006330,2006330,452208,1276184,2291112,2172482,2675243
16 9112451 106815,106815,1522326,1522326,508345,1771521,508345,1782436,1782436,2032116,2032116,3109595,1836562,2108604,2190332,1314911
16 7355216 2039538,2538276,1782415,1504226,76550,1601192,409770,927261,638766,1817167,1817167,2173911,1133162,3017343,934364,1662490
16 3444719 2663650,61949,3224383,27870,1957630,3052106,485173,1096780,1708732,1180101,899570,2371849,2879554,2158020,1867615,1532042
16 10479369 1397020,1397020,3039970,3065555,1083164,1092987,1209369,3264729,1561856,143091,837055,1912287,1133023,1233819,789832,3069606
16 4092926 789826,413875,1502054,2865854,2320568,2230648,805437,3233767,2770690,583565,2901557,247821,1677310,44070,2285241,235265
16 1757243 1045010,1999202,602681,742954,1067215,1865119,649457,466117,654097,2082338,1129854,1868703,2396522,971881,935960,2555053
16 5072572 979863,926442,666011,1802062,19984,19984,2600839,2713145,300794,2452629,2235843,338922,1410930,463434,1058655,1058655
16 8977710 308666,655085,1430657,172438,1264494,2531976,2004931,2978382,1430657,556869,1679393,64858,2082490,1465461,1913781,60762
16 5289282 2200439,2016507,2308792,1441511,2247255,338922,2098322,1341045,2727305,523198,1207232,2027716,3212873,315813,1059803,2591139
16 7629834 2191504,572967,572967,1500770,2448648,590474,1683150,3133121,1349856,330587,1609632,1609632,984025,2514704,1750527,3038139
16 4462568 1043410,1590226,1601294,1601294,901341,2817760,522522,1666752,288329,2870939,2888717,2610760,696615,3038160,3038160,2321951
16 10630792 1936138,1936138,1936138,3045927,1306170,1306170,1306170,1306170,1306170,1904303,1306170,3216541,2332419,1743028,3216541,1185003
16 11459843 905976,2055492,1733185,1810508,1548971,2732574,243340,126567,1711530,2773527,2298492,1082291,1172637,3091830,2114185,2114185
16 10481027 1795682,1795682,1795682,2017562,2122985,2122985,1879257,53941,2634115,2634115,2634115,447079,447079,447079,447079,447079
16 9311391 1082544,714405,3257266,2889939,2232896,858699,2773032,2889939,1692446,2641308,126213,2479516,2479516,2479516,2111269,2812110
16 1491706 1646322,2821050,301689,2686469,2433083,2245455,3232556,64858,2120851,2395136,954640,2839923,256195,155200,851104,470768
16 10606719 1251243,1366515,3067250,1843938,2323492,2732084,2329974,2461905,226603,2339650,260436,1490504,1490504,1727870,2417291,1503941
16 1522687 404844,819156,2734473,2779877,819156,1199526,3212107,2717373,819156,828311,2337709,3212107,1322742,130962,2130699,2011859
16 10119861 2913047,3167360,581520,2091401,2091401,1539924,2186737,793629,2414615,944108,3081855,2790802,3141180,2588512,1612089,1556096
16 1599934 321261,2254400,248405,3072988,1845483,2925177,2335451,73978,2169184,434996,3057290,976923,3202002,3252824,3252824,306078
16 11383894 2680859,2798174,2161310,1085369,106466,3248684,863936,2945019,250627,2615594,495253,3094814,233143,3104292,3104292,1162976
16 8424524 1954213,521262,371886,926442,521262,1369680,926442,828583,926442,1377503,619285,1328820,1669578,2811817,2398295,97747
16 5848802 2909829,1477405,303946,303946,244993,1218570,2526973,2526973,1129813,2037369,2155831,2295343,816327,383664,2431200,431850
16 4580318 1852545,2842826,2353535,2798051,1369680,2194312,2246008,1270165,1270165,1270165,1270165,357663,2624807,2624807,1834729,221992
16 5203100 459257,1768737,1735322,1735322,833451,2248144,2248144,1404532,1404532,2689103,2554855,1404532,2229564,2789153,1404532,1375069
16 6412778 430721,231979,919239,2031591,415690,294301,1175762,2307272,2070715,5895,3254241,70363,2278940,1378715,1982344,1942563
16 10393076 3214859,2575875,981065,2966079,1604529,831667,831667,831667,831667,831667,831667,441483,439747,762823,441483,782028
16 3751255 3243397,2859117,580366,688226,2459220,2962436,1979627,2910825,2500238,2609555,533579,1334941,3248594,2609555,1557328,1699503
16 1404756 2237749,341529,277418,1609492,2172164,927691,3238062,746798,500710,1038843,1570875,1553249,1570875,2493957,2330055,951002
16 1376783 1662490,779327,921589,1907135,684331,1372767,1352599,3081214,1817137,1326299,2997224,1048137,2102745,3049166,3049166,1885095
16 1506881 1459400,1459400,2379060,2115289,2280225,3219074,2787438,3219074,1956788,852466,2786571,2628698,618506,132089,1556096,2194821
16 9592960 1503785,1133963,101416,1855666,130108,1660795,1660795,1503104,2392748,3259766,2057496,3259766,2823336,2359028,1995403,2383905
16 5985317 2499852,2967215,2856072,98223,897248,968918,777542,801109,2786371,1203377,2283022,2953541,3084225,3269589,1590243,321091
16 2989230 1318151,1689522,2705501,1206137,338922,777156,2930939,934933,2633288,1850647,90046,1860426,1180705,725483,437126,1868924
16 2813162 474080,543617,1355658,3034760,1355658,148588,148588,1355658,1919947,1548619,1211760,1211760,577846,1217282,628264,283780
16 11591624 1218442,1527677,2423930,1720425,1005927,434204,25073,25073,1433612,2391424,1123557,2612004,2573373,2573373,2573373,3224871
16 2566046 1630260,2943192,1885836,1885095,2304425,1876330,2040868,1507178,357064,2384142,1921375,1918397,2588578,519387,1511620,2650558
16 12121850 3175676,2643190,3074405,1475760,623113,231779,2753283,1570559,3232307,19984,2251735,1403997,2851123,2825801,2790448,2790448
16 3319208 1321329,2646879,321345,2640934,1267164,2640934,1297320,1669069,223796,2401785,2401785,2897932,2401785,400170,472488,400170
16 9966685 463002,1979145,2536755,403873,2601518,340950,340950,340950,748449,446924,176162,340950,1861060,220412,446924,2786820
